"Measuring program","Site name","Station number","Station name","Latitude","Longitude","Sampling location","Sample date","Sample time","Sample depth","Sample final depth","Sample number","Sample Matrix","Sample Type","Sample Collection","Laboratory","QC Sample (Y/N)","Lab QAQC Batch ID","Analysis method name","Analysis method code","Reporting Detection Limit (RDL)","RDL Unit","Parameter type group","Parameter type name","Parameter sign","Parameter value","Parameter unit symbol","Parameter value and sign","Parameter unit name","Lab Qualifier 1","Lab Qualifier 2","Lab Qualifier 3","Lab Qualifier 4","Sampling comment","Sample remark","Parameter remark","Parameter standard remark","Last modified date and time"
"ABS058","MUSKEG RIVER","AB07DA0440","11KM UPSTREAM STANLEY CREEK","57.41743900","-111.22387000","Centre","2008-09-23","09:45:00","","","08SWE02710-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Dissolved elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1849","","ug/L","Minor Elements","Manganese Dissolved","","55.5","µg/l","55.5","microgram per litre","","","","","LANDED LEFT BANK THIS TIME. WATER LEVEL ~ SAME AS LAST MONTH, GOT BETTER SAMPLE FROM LEFT BANK - MORE VISABLE FLOW. VERY WINDY - RAINING ON AND OFF ALL DAY; ~ 8c","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0440","11KM UPSTREAM STANLEY CREEK","57.41743900","-111.22387000","Centre","2008-09-23","09:45:00","","","08SWE02710-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Total recoverable elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1847","","ug/L","Minor Elements","Manganese Total Recoverable","","105","µg/l","105","microgram per litre","","","","","LANDED LEFT BANK THIS TIME. WATER LEVEL ~ SAME AS LAST MONTH, GOT BETTER SAMPLE FROM LEFT BANK - MORE VISABLE FLOW. VERY WINDY - RAINING ON AND OFF ALL DAY; ~ 8c","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0440","11KM UPSTREAM STANLEY CREEK","57.41743900","-111.22387000","Centre","2008-09-23","09:45:00","","","08SWE02710-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Dissolved elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1849","","ug/L","Minor Elements","Molybdenum Dissolved","","0.0529","µg/l","0.0529","microgram per litre","","","","","LANDED LEFT BANK THIS TIME. WATER LEVEL ~ SAME AS LAST MONTH, GOT BETTER SAMPLE FROM LEFT BANK - MORE VISABLE FLOW. VERY WINDY - RAINING ON AND OFF ALL DAY; ~ 8c","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0440","11KM UPSTREAM STANLEY CREEK","57.41743900","-111.22387000","Centre","2008-09-23","09:45:00","","","08SWE02710-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Total recoverable elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1847","","ug/L","Minor Elements","Molybdenum Total Recoverable","","0.0552","µg/l","0.0552","microgram per litre","","","","","LANDED LEFT BANK THIS TIME. WATER LEVEL ~ SAME AS LAST MONTH, GOT BETTER SAMPLE FROM LEFT BANK - MORE VISABLE FLOW. VERY WINDY - RAINING ON AND OFF ALL DAY; ~ 8c","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0440","11KM UPSTREAM STANLEY CREEK","57.41743900","-111.22387000","Centre","2008-09-23","09:45:00","","","08SWE02710-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Dissolved elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1849","","ug/L","Minor Elements","Nickel Dissolved","","0.0253","µg/l","0.0253","microgram per litre","","","","","LANDED LEFT BANK THIS TIME. WATER LEVEL ~ SAME AS LAST MONTH, GOT BETTER SAMPLE FROM LEFT BANK - MORE VISABLE FLOW. VERY WINDY - RAINING ON AND OFF ALL DAY; ~ 8c","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0440","11KM UPSTREAM STANLEY CREEK","57.41743900","-111.22387000","Centre","2008-09-23","09:45:00","","","08SWE02710-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Total recoverable elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1847","","ug/L","Minor Elements","Nickel Total Recoverable","","0.0850","µg/l","0.0850","microgram per litre","","","","","LANDED LEFT BANK THIS TIME. WATER LEVEL ~ SAME AS LAST MONTH, GOT BETTER SAMPLE FROM LEFT BANK - MORE VISABLE FLOW. VERY WINDY - RAINING ON AND OFF ALL DAY; ~ 8c","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0440","11KM UPSTREAM STANLEY CREEK","57.41743900","-111.22387000","Centre","2008-09-23","09:45:00","","","08SWE02710-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","FIELD","N","","Pertaining to field observations of the water body and sample by descriptive code.","3364","","","Field Observations","Odour (In Sample)","","0.0000","---","0.0000","scalar","","","","","LANDED LEFT BANK THIS TIME. WATER LEVEL ~ SAME AS LAST MONTH, GOT BETTER SAMPLE FROM LEFT BANK - MORE VISABLE FLOW. VERY WINDY - RAINING ON AND OFF ALL DAY; ~ 8c","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0440","11KM UPSTREAM STANLEY CREEK","57.41743900","-111.22387000","Centre","2008-09-23","09:45:00","","","08SWE02710-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","FIELD","N","","Dissolved oxygen measured by electronic meter (luminescence)","1788","","mg/L","Oxygen","Oxygen Dissolved (Field Meter)","","5.4","mg/l","5.4","milligram per litre","","","","","LANDED LEFT BANK THIS TIME. WATER LEVEL ~ SAME AS LAST MONTH, GOT BETTER SAMPLE FROM LEFT BANK - MORE VISABLE FLOW. VERY WINDY - RAINING ON AND OFF ALL DAY; ~ 8c","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0440","11KM UPSTREAM STANLEY CREEK","57.41743900","-111.22387000","Centre","2008-09-23","09:45:00","","","08SWE02710-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, ORGANIC ANALYSIS LABORATORY","N","","Hydrocarbons in water are analyzed by gas chromatography/mass spectrometry (GC/MS) (CCME derived).","3319","0.1","ug/L","Hydrocarbons","O-Xylene","<","0.10","µg/l","<0.10","microgram per litre","","","","","LANDED LEFT BANK THIS TIME. WATER LEVEL ~ SAME AS LAST MONTH, GOT BETTER SAMPLE FROM LEFT BANK - MORE VISABLE FLOW. VERY WINDY - RAINING ON AND OFF ALL DAY; ~ 8c","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0440","11KM UPSTREAM STANLEY CREEK","57.41743900","-111.22387000","Centre","2008-09-23","09:45:00","","","08SWE02710-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","pH - electrometric method","389","","pH units","Routine","pH","","7.71","---","7.71","scalar","","","","","LANDED LEFT BANK THIS TIME. WATER LEVEL ~ SAME AS LAST MONTH, GOT BETTER SAMPLE FROM LEFT BANK - MORE VISABLE FLOW. VERY WINDY - RAINING ON AND OFF ALL DAY; ~ 8c","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0440","11KM UPSTREAM STANLEY CREEK","57.41743900","-111.22387000","Centre","2008-09-23","09:45:00","","","08SWE02710-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","FIELD","N","","pH is measured using an electronic meter with a glass pH electrode.","2731","","pH units","Routine","pH (Field)","","7.33","---","7.33","scalar","","","","","LANDED LEFT BANK THIS TIME. WATER LEVEL ~ SAME AS LAST MONTH, GOT BETTER SAMPLE FROM LEFT BANK - MORE VISABLE FLOW. VERY WINDY - RAINING ON AND OFF ALL DAY; ~ 8c","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0440","11KM UPSTREAM STANLEY CREEK","57.41743900","-111.22387000","Centre","2008-09-23","09:45:00","","","08SWE02710-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Dissolved elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1849","","ug/L","Minor Elements","Selenium Dissolved","","0.0890","µg/l","0.0890","microgram per litre","","","","","LANDED LEFT BANK THIS TIME. WATER LEVEL ~ SAME AS LAST MONTH, GOT BETTER SAMPLE FROM LEFT BANK - MORE VISABLE FLOW. VERY WINDY - RAINING ON AND OFF ALL DAY; ~ 8c","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0440","11KM UPSTREAM STANLEY CREEK","57.41743900","-111.22387000","Centre","2008-09-23","09:45:00","","","08SWE02710-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Total recoverable elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1847","","ug/L","Minor Elements","Selenium Total Recoverable","","0.175","µg/l","0.175","microgram per litre","","","","","LANDED LEFT BANK THIS TIME. WATER LEVEL ~ SAME AS LAST MONTH, GOT BETTER SAMPLE FROM LEFT BANK - MORE VISABLE FLOW. VERY WINDY - RAINING ON AND OFF ALL DAY; ~ 8c","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0440","11KM UPSTREAM STANLEY CREEK","57.41743900","-111.22387000","Centre","2008-09-23","09:45:00","","","08SWE02710-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Dissolved elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1849","","ug/L","Minor Elements","Silver Dissolved","<","0.00050","µg/l","<0.00050","microgram per litre","","","","","LANDED LEFT BANK THIS TIME. WATER LEVEL ~ SAME AS LAST MONTH, GOT BETTER SAMPLE FROM LEFT BANK - MORE VISABLE FLOW. VERY WINDY - RAINING ON AND OFF ALL DAY; ~ 8c","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0440","11KM UPSTREAM STANLEY CREEK","57.41743900","-111.22387000","Centre","2008-09-23","09:45:00","","","08SWE02710-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Total recoverable elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1847","","ug/L","Minor Elements","Silver Total Recoverable","","0.0109","µg/l","0.0109","microgram per litre","","","","","LANDED LEFT BANK THIS TIME. WATER LEVEL ~ SAME AS LAST MONTH, GOT BETTER SAMPLE FROM LEFT BANK - MORE VISABLE FLOW. VERY WINDY - RAINING ON AND OFF ALL DAY; ~ 8c","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0440","11KM UPSTREAM STANLEY CREEK","57.41743900","-111.22387000","Centre","2008-09-23","09:45:00","","","08SWE02710-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Specific conductance using a conductivity meter with platinum electrodes","32","","uS/cm","Routine","Specific Conductance","","347","µS/cm","347","microsiemens per centimeter","","","","","LANDED LEFT BANK THIS TIME. WATER LEVEL ~ SAME AS LAST MONTH, GOT BETTER SAMPLE FROM LEFT BANK - MORE VISABLE FLOW. VERY WINDY - RAINING ON AND OFF ALL DAY; ~ 8c","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0440","11KM UPSTREAM STANLEY CREEK","57.41743900","-111.22387000","Centre","2008-09-23","09:45:00","","","08SWE02710-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Dissolved elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1849","","ug/L","Minor Elements","Strontium Dissolved","","110","µg/l","110","microgram per litre","","","","","LANDED LEFT BANK THIS TIME. WATER LEVEL ~ SAME AS LAST MONTH, GOT BETTER SAMPLE FROM LEFT BANK - MORE VISABLE FLOW. VERY WINDY - RAINING ON AND OFF ALL DAY; ~ 8c","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0440","11KM UPSTREAM STANLEY CREEK","57.41743900","-111.22387000","Centre","2008-09-23","09:45:00","","","08SWE02710-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Total recoverable elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1847","","ug/L","Minor Elements","Strontium Total Recoverable","","116","µg/l","116","microgram per litre","","","","","LANDED LEFT BANK THIS TIME. WATER LEVEL ~ SAME AS LAST MONTH, GOT BETTER SAMPLE FROM LEFT BANK - MORE VISABLE FLOW. VERY WINDY - RAINING ON AND OFF ALL DAY; ~ 8c","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0440","11KM UPSTREAM STANLEY CREEK","57.41743900","-111.22387000","Centre","2008-09-23","09:45:00","","","08SWE02710-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","FIELD","N","","Water temperature is measured using an electronic meter with a thermistor.","2733","","deg C","Routine","Temperature","","8.87","°C","8.87","degree Celsius","","","","","LANDED LEFT BANK THIS TIME. WATER LEVEL ~ SAME AS LAST MONTH, GOT BETTER SAMPLE FROM LEFT BANK - MORE VISABLE FLOW. VERY WINDY - RAINING ON AND OFF ALL DAY; ~ 8c","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0440","11KM UPSTREAM STANLEY CREEK","57.41743900","-111.22387000","Centre","2008-09-23","09:45:00","","","08SWE02710-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Dissolved elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1849","","ug/L","Minor Elements","Thallium Dissolved","","0.00210","µg/l","0.00210","microgram per litre","","","","","LANDED LEFT BANK THIS TIME. WATER LEVEL ~ SAME AS LAST MONTH, GOT BETTER SAMPLE FROM LEFT BANK - MORE VISABLE FLOW. VERY WINDY - RAINING ON AND OFF ALL DAY; ~ 8c","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0440","11KM UPSTREAM STANLEY CREEK","57.41743900","-111.22387000","Centre","2008-09-23","09:45:00","","","08SWE02710-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Total recoverable elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1847","","ug/L","Minor Elements","Thallium Total Recoverable","","0.00220","µg/l","0.00220","microgram per litre","","","","","LANDED LEFT BANK THIS TIME. WATER LEVEL ~ SAME AS LAST MONTH, GOT BETTER SAMPLE FROM LEFT BANK - MORE VISABLE FLOW. VERY WINDY - RAINING ON AND OFF ALL DAY; ~ 8c","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0440","11KM UPSTREAM STANLEY CREEK","57.41743900","-111.22387000","Centre","2008-09-23","09:45:00","","","08SWE02710-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Dissolved elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1849","","ug/L","Minor Elements","Thorium Dissolved","","0.00900","µg/l","0.00900","microgram per litre","","","","","LANDED LEFT BANK THIS TIME. WATER LEVEL ~ SAME AS LAST MONTH, GOT BETTER SAMPLE FROM LEFT BANK - MORE VISABLE FLOW. VERY WINDY - RAINING ON AND OFF ALL DAY; ~ 8c","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0440","11KM UPSTREAM STANLEY CREEK","57.41743900","-111.22387000","Centre","2008-09-23","09:45:00","","","08SWE02710-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Total recoverable elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1847","","ug/L","Minor Elements","Thorium Total Recoverable","","0.00910","µg/l","0.00910","microgram per litre","","","","","LANDED LEFT BANK THIS TIME. WATER LEVEL ~ SAME AS LAST MONTH, GOT BETTER SAMPLE FROM LEFT BANK - MORE VISABLE FLOW. VERY WINDY - RAINING ON AND OFF ALL DAY; ~ 8c","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0440","11KM UPSTREAM STANLEY CREEK","57.41743900","-111.22387000","Centre","2008-09-23","09:45:00","","","08SWE02710-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Dissolved elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1849","","ug/L","Minor Elements","Tin Dissolved","<","0.0300","µg/l","<0.0300","microgram per litre","","","","","LANDED LEFT BANK THIS TIME. WATER LEVEL ~ SAME AS LAST MONTH, GOT BETTER SAMPLE FROM LEFT BANK - MORE VISABLE FLOW. VERY WINDY - RAINING ON AND OFF ALL DAY; ~ 8c","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0440","11KM UPSTREAM STANLEY CREEK","57.41743900","-111.22387000","Centre","2008-09-23","09:45:00","","","08SWE02710-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Total recoverable elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1847","","ug/L","Minor Elements","Tin Total Recoverable","<","0.0300","µg/l","<0.0300","microgram per litre","","","","","LANDED LEFT BANK THIS TIME. WATER LEVEL ~ SAME AS LAST MONTH, GOT BETTER SAMPLE FROM LEFT BANK - MORE VISABLE FLOW. VERY WINDY - RAINING ON AND OFF ALL DAY; ~ 8c","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0440","11KM UPSTREAM STANLEY CREEK","57.41743900","-111.22387000","Centre","2008-09-23","09:45:00","","","08SWE02710-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Dissolved elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1849","","ug/L","Minor Elements","Titanium Dissolved","","1.44","µg/l","1.44","microgram per litre","","","","","LANDED LEFT BANK THIS TIME. WATER LEVEL ~ SAME AS LAST MONTH, GOT BETTER SAMPLE FROM LEFT BANK - MORE VISABLE FLOW. VERY WINDY - RAINING ON AND OFF ALL DAY; ~ 8c","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0440","11KM UPSTREAM STANLEY CREEK","57.41743900","-111.22387000","Centre","2008-09-23","09:45:00","","","08SWE02710-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Total recoverable elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1847","","ug/L","Minor Elements","Titanium Total Recoverable","","1.76","µg/l","1.76","microgram per litre","","","","","LANDED LEFT BANK THIS TIME. WATER LEVEL ~ SAME AS LAST MONTH, GOT BETTER SAMPLE FROM LEFT BANK - MORE VISABLE FLOW. VERY WINDY - RAINING ON AND OFF ALL DAY; ~ 8c","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0440","11KM UPSTREAM STANLEY CREEK","57.41743900","-111.22387000","Centre","2008-09-23","09:45:00","","","08SWE02710-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, ORGANIC ANALYSIS LABORATORY","N","","Hydrocarbons in water are analyzed by gas chromatography/mass spectrometry (GC/MS) (CCME derived).","3319","0.1","ug/L","Hydrocarbons","Toluene","<","0.10","µg/l","<0.10","microgram per litre","","","","","LANDED LEFT BANK THIS TIME. WATER LEVEL ~ SAME AS LAST MONTH, GOT BETTER SAMPLE FROM LEFT BANK - MORE VISABLE FLOW. VERY WINDY - RAINING ON AND OFF ALL DAY; ~ 8c","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0440","11KM UPSTREAM STANLEY CREEK","57.41743900","-111.22387000","Centre","2008-09-23","09:45:00","","","08SWE02710-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","FIELD","N","","Pertaining to field observations of the water body and sample by descriptive code.","3364","","","Routine","Turbidity (Visual) At Site","","0.0000","---","0.0000","scalar","","","","","LANDED LEFT BANK THIS TIME. WATER LEVEL ~ SAME AS LAST MONTH, GOT BETTER SAMPLE FROM LEFT BANK - MORE VISABLE FLOW. VERY WINDY - RAINING ON AND OFF ALL DAY; ~ 8c","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0440","11KM UPSTREAM STANLEY CREEK","57.41743900","-111.22387000","Centre","2008-09-23","09:45:00","","","08SWE02710-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Dissolved elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1849","","ug/L","Minor Elements","Uranium Dissolved","","0.0245","µg/l","0.0245","microgram per litre","","","","","LANDED LEFT BANK THIS TIME. WATER LEVEL ~ SAME AS LAST MONTH, GOT BETTER SAMPLE FROM LEFT BANK - MORE VISABLE FLOW. VERY WINDY - RAINING ON AND OFF ALL DAY; ~ 8c","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0440","11KM UPSTREAM STANLEY CREEK","57.41743900","-111.22387000","Centre","2008-09-23","09:45:00","","","08SWE02710-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Total recoverable elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1847","","ug/L","Minor Elements","Uranium Total Recoverable","","0.0260","µg/l","0.0260","microgram per litre","","","","","LANDED LEFT BANK THIS TIME. WATER LEVEL ~ SAME AS LAST MONTH, GOT BETTER SAMPLE FROM LEFT BANK - MORE VISABLE FLOW. VERY WINDY - RAINING ON AND OFF ALL DAY; ~ 8c","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0440","11KM UPSTREAM STANLEY CREEK","57.41743900","-111.22387000","Centre","2008-09-23","09:45:00","","","08SWE02710-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Dissolved elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1849","","ug/L","Minor Elements","Vanadium Dissolved","","0.135","µg/l","0.135","microgram per litre","","","","","LANDED LEFT BANK THIS TIME. WATER LEVEL ~ SAME AS LAST MONTH, GOT BETTER SAMPLE FROM LEFT BANK - MORE VISABLE FLOW. VERY WINDY - RAINING ON AND OFF ALL DAY; ~ 8c","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0440","11KM UPSTREAM STANLEY CREEK","57.41743900","-111.22387000","Centre","2008-09-23","09:45:00","","","08SWE02710-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Total recoverable elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1847","","ug/L","Minor Elements","Vanadium Total Recoverable","","0.178","µg/l","0.178","microgram per litre","","","","","LANDED LEFT BANK THIS TIME. WATER LEVEL ~ SAME AS LAST MONTH, GOT BETTER SAMPLE FROM LEFT BANK - MORE VISABLE FLOW. VERY WINDY - RAINING ON AND OFF ALL DAY; ~ 8c","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0440","11KM UPSTREAM STANLEY CREEK","57.41743900","-111.22387000","Centre","2008-09-23","09:45:00","","","08SWE02710-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Dissolved elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1849","","ug/L","Minor Elements","Zinc Dissolved","<","0.050","µg/l","<0.050","microgram per litre","","","","","LANDED LEFT BANK THIS TIME. WATER LEVEL ~ SAME AS LAST MONTH, GOT BETTER SAMPLE FROM LEFT BANK - MORE VISABLE FLOW. VERY WINDY - RAINING ON AND OFF ALL DAY; ~ 8c","","","","2021-04-20 08:52:36"
